index,page,name,category,image,price,rating,rating_count,delivery,is_best_seller,is_overall_pick
1338,1,"LEGOIcons Orchid Artificial Plant, Building Set with Flowers, Home Décor Gift for Adults, Botanical Collection, Great Gift for Birthday and Anniversary for Her and Him, 10311",flowers,https://m.media-amazon.com/images/I/71iY-AO2D1L._AC_UL320_.jpg,No featured offers available$43.78(13 new offers),4.9,17997,,0,0
1339,1,Flowers  2016,flowers,https://m.media-amazon.com/images/I/91Tu1yVVy3L._AC_UL320_.jpg,$2.99,5.0,3,,0,0
1340,1,Bristol Farms80 Centimeter Ecuadorian Dozen Roses,flowers,https://m.media-amazon.com/images/I/613w3I5s6kL._AC_UL320_.jpg,This item cannot be shipped to your selected delivery location. Please choose a different delivery location.,5.0,5,This item cannot be shipped to your selected delivery location. Please choose a different delivery location.,0,0
1341,1,"SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Leave ad feedback  SuturunPreserved Roses Forever Flowers with Necklace Gifts for Women,Eternal Roses and Cute Moss Bear Gifts for Her Girlfriend Wife Mom on Valentines Day,Birthday,Mothers Day,Anniversaries,Christmas",flowers,https://m.media-amazon.com/images/I/71tqL2a2u5L._AC_UL320_.jpg,$25.99,4.2,13,"FREE delivery Thu, Dec 12 to Palestinian Territories on $49 of eligible items",0,0
1342,1,"SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Leave ad feedback  Beauty and The Beast Rose, Silk Rose with LED Lights and Falling Petals, Christmas Roses Gifts for Women, Birthday Gifts for Mom, Light Up Rose in Glass Dome, Flower Gifts for her",flowers,https://m.media-amazon.com/images/I/71gYTHA5-cL._AC_UL320_.jpg,$31.98,4.6,819,"FREE delivery Thu, Dec 12 to Palestinian Territories on $49 of eligible items",0,0
1343,1,"SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Leave ad feedback  DIY Bouquet of Roses, Handmade Metal Artificial Flowers for Home Decor, Gift for Women Valentines Day Birthday Wedding Anniversary Mother's Day",flowers,https://m.media-amazon.com/images/I/71E2q5KA0yL._AC_UL320_.jpg,$29.99,5.0,3,"FREE delivery Sun, Dec 15 to Palestinian Territories on $49 of eligible items",0,0
1344,1,"SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Leave ad feedback  SuturunAngel Rose Gifts for Women,Angel with Roses Gifts for Mom,Preserved Roses Forever Flower in Glass Angel Figurines for Mother Day Valentine Day Christmas Anniversary Birthday Gifts for Her",flowers,https://m.media-amazon.com/images/I/71Ld0GGW6mL._AC_UL320_.jpg,$17.99,4.5,20,"FREE delivery Thu, Dec 12 to Palestinian Territories on $49 of eligible items",0,0
1345,1,"MARTINE MALL2 Packs Peonies Artificial Flowers, Mixed Pink Artificial Peonies, Silk Peonies Flowers Fake Peonies Artificial Flowers Peonies Bouquet for Centerpiece Table Wedding Party Home Decor",flowers,https://m.media-amazon.com/images/I/71ByvMrYhAL._AC_UL320_.jpg,$7.99,4.5,214,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
1346,1,"Mandy's20pcs White Flowers Artificial Tulip Silk Fake Flowers 13.5"" for Christmas Centerpiece Mother's Day Easter Valentine’s Day Gifts in Bulk Home Kitchen Wedding Decorations",flowers,https://m.media-amazon.com/images/I/61q5iAQVEQL._AC_UL320_.jpg,$19.99,4.6,21453,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
1347,1,7-Piece Preserved Roses in a Box for Delivery Prime - Forever Flowers - Immortal Roses Birthday Gifts for Her - Christmas Valentines Day Gifts for for Mom/Girlfriend/Wife/Grandma - Pink,flowers,https://m.media-amazon.com/images/I/61ZmZchAdgL._AC_UL320_.jpg,$28.99,4.3,199,FREE delivery to Palestinian Territories on $49 of eligible items,0,0
1348,1,"Preserved Flowers Bouquets, Pink Flowers, Flowers for Delivery Prime, Natural Real Long Lasting Roses and Flowers, Rose Bouquets Valentines Day, Mothers Day, Christmas, Birthday Gifts for Women",flowers,https://m.media-amazon.com/images/I/71+M7XchLkL._AC_UL320_.jpg,$35.95,3.7,55,"FREE delivery Thu, Dec 12 to Palestinian Territories on $49 of eligible items",0,0
1349,1,"SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Leave ad feedback  OtlonpeGlass Rose Flower - Christmas, Birthday Gifts for Women Mom Wife Girlfriend Her - Handmade Led Light Up Roses Flowers Womens Gifts for Christmas, Anniversary, Wedding, Valentines, Mothers Day",flowers,https://m.media-amazon.com/images/I/710CcMqtIFL._AC_UL320_.jpg,$9.99,4.7,2585,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
1350,1,SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Leave ad feedback  Crochet Flowers Bouquet Knitted Rose Daisy Bouquets with String Light Handmade Cotton Artificial Completed Bouquet Decor Gift for Wedding Birthday Thanksgiving Valentine's Day Graduation,flowers,https://m.media-amazon.com/images/I/81iv7a9J0eL._AC_UL320_.jpg,$24.99,4.5,2,"Delivery Tue, Dec 17 to Palestinian Territories",0,0
1351,1,"SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Leave ad feedback  Birthday Day Rose Gifts for Women, Preserved Flowers Rose Gift for Mom, LED Light Artificial Forever Rose in Glass Dome, Grandma Wife Friend Teacher, Nurse, Anniversary Day Girls Gift for Her",flowers,https://m.media-amazon.com/images/I/71GcnA2jtRL._AC_UL320_.jpg,$13.58,4.6,120,"Delivery Tue, Dec 17",0,0
1352,1,SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Leave ad feedback  Rose Flower Gifts For Women Birthday Gifts For Girlfriend Wife Sister Daughter Friendship Light Up Glass Rose For Mon Best Friend Card Gift Aunt Grandmo Christmas Anniversary Butterfly Decoration,flowers,https://m.media-amazon.com/images/I/71Tl51mwseL._AC_UL320_.jpg,$14.99,5.0,4,"FREE delivery Thu, Dec 12 to Palestinian Territories on $49 of eligible items",0,0
1353,1,"OtlonpeGlass Rose Flower - Christmas, Birthday Gifts for Women Mom Wife Girlfriend Her - Handmade Led Light Up Roses Flowers Womens Gifts for Christmas, Anniversary, Wedding, Valentines, Mothers Day",flowers,https://m.media-amazon.com/images/I/710CcMqtIFL._AC_UL320_.jpg,$9.99,4.7,2585,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
1354,1,"12 Assorted Roses and Greens with Vase - Fall Collection - KaBloom Prime Next Day - Gift for Birthday, Sympathy, Anniversary, Get Well, Thank You, Valentine, Mother’s Day Fresh Flowers",flowers,https://m.media-amazon.com/images/I/51rsZNLpeAL._AC_UL320_.jpg,No featured offers available$38.21(1 new offer),3.8,2550,,0,0
1355,1,"Forever Real Roses in Suede Box - 47-Piece Roses in a Box - Luxury Preserved Roses That Last Over a Year - Valentines Day Flowers for Delivery Prime - Mothers Day, Birthday, Christmas (Red)",flowers,https://m.media-amazon.com/images/I/81UyThWhRkL._AC_UL320_.jpg,$128.99,4.3,63,"FREE delivery Thu, Dec 12 to Palestinian Territories",0,0
1356,1,"16 Inch Artificial Flowers with Vase - Fake Flowers Home Decoration, Silk Flowers for Bouquets Living Room Office Party Centerpiece Table Decoration",flowers,https://m.media-amazon.com/images/I/61LntQgJzOL._AC_UL320_.jpg,$14.99,4.5,2,"FREE delivery Thu, Dec 12 to Palestinian Territories on $49 of eligible items",0,0
1357,1,"KaBloomPRIME NEXT DAY DELIVERY - Isabel Collection - Mixed Bouquet Magic - Without Vase - Gift for Birthday, Anniversary, Get Well, Thank You, Valentine, Mother’s Day Fresh Flowers",flowers,https://m.media-amazon.com/images/I/61WNXLFAj5L._AC_UL320_.jpg,No featured offers available$30.00(1 new offer),3.8,1467,,0,0
1358,1,"MkonoSmall Artificial Flowers in Ceramic Vase 13.5"" Centerpieces Coffee Table Decor, Silk Flower Arrangements for Home Decor Indoor Fake Flower Bouquet for Dining Room Kitchen Wedding, White",flowers,https://m.media-amazon.com/images/I/714N3ExKjJL._AC_UL320_.jpg,$18.99,4.5,281,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
1359,1,"2 Pack Artificial Poinsettia Flowers Bouquets,Red Velvet Poinsettia Christmas Flower with Carnation Pine Cones Berries Faux Poinsettia Flowers Bush for Indoor Home Christmas Decorations",flowers,https://m.media-amazon.com/images/I/71Un+rCExUL._AC_UL320_.jpg,$18.04,,,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
1360,1,"YJFake Flowers with Vase, Silk Roses Artificial Flowers in Vase, Faux Flower Arrangement with Vase Suitable for Home Office Decoration, Dining Table Centerpiece(White)",flowers,https://m.media-amazon.com/images/I/71T5o5Lq8yL._AC_UL320_.jpg,$26.99,4.5,2379,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
1361,1,"Preserved Flowers Bouquet - Purple Forever Flowers with Eternal Roses & Purple Hydrangea, Flowers for Delivery Prime, Gifts for Women Birthday Unique, No Vase, Regalos De Cumpleaños para Mujer",flowers,https://m.media-amazon.com/images/I/71hDh1I7QtL._AC_UL320_.jpg,$35.99,4.7,18,"FREE delivery Thu, Dec 12 to Palestinian Territories on $49 of eligible items",0,0
1362,1,"LEGOIcons Bouquet of Roses Building Set - Artificial Flowers for Dinner Table Centerpieces, Adults Ages 18+ - Fall & Thanksgiving Flower Decorations - 10328",flowers,https://m.media-amazon.com/images/I/811u9CmAv6L._AC_UL320_.jpg,$59.95,4.9,2815,"FREE delivery Thu, Dec 12 to Palestinian Territories",0,0
1363,1,"16-Piece Forever Roses, Heart-Shaped Box with a Curved Design, Forever Flowers, Grade A Quality-Preserved Roses, Preserved Flowers, Beautiful Rose for Christmas Mothers Day & Valentines Day",flowers,https://m.media-amazon.com/images/I/71S0llRdkvL._AC_UL320_.jpg,$36.97,4.7,22,"FREE delivery Thu, Dec 12 to Palestinian Territories on $49 of eligible items",0,0
1364,1,The Lost Flowers Of Alice Hart - Season 1  2023,flowers,https://m.media-amazon.com/images/I/91tXvYlVPXL._AC_UL320_.jpg,2023,4.7,613,,0,0
1365,1,"Preserved Forever Roses Flowers - Light Up Preserved Eternal Rose in Glass Dome,Flowers for Delivery Prime Today Tomorrow,Flores Naturales Frescas para Regalo,Red",flowers,https://m.media-amazon.com/images/I/71twXAlpdGL._AC_UL320_.jpg,$12.99,2.4,2,"Delivery Wed, Dec 18 to Palestinian Territories",0,0
1366,1,"LEGOIcons Tiny Plants Building Set, Cactus Décor Gift Idea for Flower-Lovers, Carnivorous, Tropical and Arid Flora, Build and Display, Botanical Collection, Creative Building Sets for Adults, 10329",flowers,https://m.media-amazon.com/images/I/81eGYgILVPL._AC_UL320_.jpg,$39.95,4.9,2858,,0,0
1367,1,"LEGOIcons Poinsettia Building Set - Artificial Flowers Christmas Decoration & Centerpieces for Table, Adults Ages 18+ - Gift Ideas for Mom, Dad, & Significant Other - 10370",flowers,https://m.media-amazon.com/images/I/71KIZd8eHqL._AC_UL320_.jpg,,4.8,92,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
1368,1,Harrison's Flowers,flowers,https://m.media-amazon.com/images/I/71E2GjNqqSL._AC_UL320_.jpg,$18.55,4.6,235,FREE delivery to Palestinian Territories on $49 of eligible items,0,0
1369,1,"10Pcs Fake Flowers Artificial Flowers Bouquets Artificial Silk Flowers Bouquets for Wedding, Home Table Decorations, Wedding Centerpieces Bouquets Flowers Arrangement Decorations Home Decor",flowers,https://m.media-amazon.com/images/I/81IXO21H5vL._AC_UL320_.jpg,$14.90,4.6,287,"FREE delivery Thu, Dec 12 to Palestinian Territories on $49 of eligible items",0,0
1370,1,"Eternal Sunflower Gifts for Women, Crochet Artificial Sun Flower Decor in Plastic Dome with Led, for Her Mom Mothers Day Birthday Anniversary Christmas Valentine's Day Gifts (Yellow)",flowers,https://m.media-amazon.com/images/I/61IVCeeIlzL._AC_UL320_.jpg,$23.99,4.8,435,"FREE delivery Thu, Dec 12 to Palestinian Territories on $49 of eligible items",0,0
1371,1,"Gifts for Wome, Mom, Grandma, Wife, Preserved Rose Flowers in Glass Dome for Birthday Gifts, Christmas, Valentines, Anniversary, Wedding, Thanksgiving, Mothers Day, with LED Light (Purple)",flowers,https://m.media-amazon.com/images/I/81IYK1NjfYL._AC_UL320_.jpg,$29.99,4.8,6,FREE delivery to Palestinian Territories on $49 of eligible items,0,0
1372,1,"Grunyia12 Bundles Artificial Flowers for Outdoors, UV Resistant Fake Flowers with Plastic Plants, Faux Flowers for Outside Window Box Front Porch Hanging Planter Decor (Magenta)",flowers,https://m.media-amazon.com/images/I/81VQx7ohV2L._AC_UL320_.jpg,$11.99,4.0,92,"FREE delivery Thu, Dec 12 to Palestinian Territories on $49 of eligible items",0,0
1373,1,"YastouayRed Fake Flowers Christmas Flowers, 10Pcs Real Touch Silk Flowers Faux Artificial Flowers for Decorations, Babys Breath Artificial Flowers Bulk for Christmas Decor Floral Arrangement",flowers,https://m.media-amazon.com/images/I/81R8GA4CJBL._AC_UL320_.jpg,$13.99,4.6,79,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
1374,1,"Flowers for Delivery Prime,Preserved Flowers,Preserved Bouquet,Purple Roses,Handmade Mixed Bouquet,for Home Décor,Mother's Day,Valentine's Day,Anniversary",flowers,https://m.media-amazon.com/images/I/71RHWhAkRXL._AC_UL320_.jpg,$42.99,3.5,6,"FREE delivery Thu, Dec 12 to Palestinian Territories on $49 of eligible items",0,0
1375,1,"10 Pcs Large Christmas Flowers, Glitter Christmas Flowers 10in Brown Artificial Magnolia Flower Ornaments Fold Floral for Christmas Tree Decorations Xmas Tree New Year Party Wedding Centerpiece",flowers,https://m.media-amazon.com/images/I/81RRfq4N11L._AC_UL320_.jpg,$23.99,4.6,3,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
1376,1,"Christmas Rose Bear Gifts for Women, Rose Bear Gifts for Her,Flower Bear Rose Teddy Bear Gifts for Girlfriend Sister Daughter,Mothers Day Rose Gifts for Mom from Daughter",flowers,https://m.media-amazon.com/images/I/71I2hkT4UfL._AC_UL320_.jpg,$23.35,4.5,54,"FREE delivery Thu, Dec 12 to Palestinian Territories on $49 of eligible items",0,0
1377,1,"YFYSForever Rose Flowers for Delivery Prime - 9pcs Preserved Fresh Roses, Genuine Roses That Last for Years, for Birthday Gifts for Women, Valentines Day, and Mother's Day",flowers,https://m.media-amazon.com/images/I/71X+NpfRZ5L._AC_UL320_.jpg,$24.98,4.5,144,"FREE delivery Thu, Dec 12 to Palestinian Territories on $49 of eligible items",0,0
1378,1,"Flowers Bouquet Building Set, 1070PCS Wildflower Botanical Collection, Artificial Plant Flower Kit Toy for Adults Kids Women Her, Home Decor Gift for Birthday, Valentine's Day, Christmas (No Vase)",flowers,https://m.media-amazon.com/images/I/81joPVZj97L._AC_UL320_.jpg,$28.79,5.0,12,"FREE delivery Thu, Dec 12 to Palestinian Territories on $49 of eligible items",0,0
1379,1,"SuturunPreserved Roses Forever Flowers with Necklace Gifts for Women,Eternal Roses and Cute Moss Bear Gifts for Her Girlfriend Wife Mom on Valentines Day,Birthday,Mothers Day,Anniversaries,Christmas",flowers,https://m.media-amazon.com/images/I/71tqL2a2u5L._AC_UL320_.jpg,$25.99,4.2,13,"FREE delivery Thu, Dec 12 to Palestinian Territories on $49 of eligible items",0,0
1380,1,"ROSELEAF28 Pack Christmas Tree Ornaments, Artificial Glitter Berry and Flowers Stem Silver Branches Picks for Xmas Tree Decoration Gift Small Vase Home Holiday Wedding Party Decor",flowers,https://m.media-amazon.com/images/I/713dOAkDJ5L._AC_UL320_.jpg,$23.99,4.4,199,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
1381,1,24pcs Multicolor Artificial Tulips Flowers Fake Faux PU Tulip Bouquet Real Touch Flower Arrangement for Home Room Office Party Wedding Decoration Excellent Gift Idea for Mothers Day,flowers,https://m.media-amazon.com/images/I/81M4zVEH7bL._AC_UL320_.jpg,$17.99,4.6,1413,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
1382,1,"SuturunPreserved Flowers Real Rose,Eternal Rose with Necklace Gifts for Women,Forever Flowers Rose Gifts for Mom from Daughter on Mothers Day/Valentines Day/Anniversary/Birthday Gifts for Her",flowers,https://m.media-amazon.com/images/I/61ez-VKNtBL._AC_UL320_.jpg,$19.99,4.7,12,"FREE delivery Thu, Dec 12 to Palestinian Territories on $49 of eligible items",0,0
1383,1,Serra FloraArtificial Flowers Combo Box Set Faux Flowers Bulk Flower Leaf with Stems Arrangements for DIY Wedding Bouquets Party Table Centerpieces Home Decorations Indoor Outdoor,flowers,https://m.media-amazon.com/images/I/81tCCKJk-mL._AC_UL320_.jpg,$21.99,4.5,3707,"$33.43 delivery Tue, Dec 17",0,0
1384,1,Red Carnations Artificial Flowers 15PCS Carnations Flowers Artificial Silk Flowers 21.25 in Fake Flowers for Wedding Home Table Centerpieces Floral Arrangements(Red Velvet),flowers,https://m.media-amazon.com/images/I/71vicRaSK8L._AC_UL320_.jpg,$22.99,5.0,4,"Delivery Tue, Dec 17 to Palestinian Territories",0,0
1385,1,"Preserved Flowers Gift for Her, Girlfriend Wife BBF – Unique Long Lasting Real Roses - A Love Token - Forever Bloom in Glass Dome - Perfect for Event décor (Red, Yellow, Pink)",flowers,https://m.media-amazon.com/images/I/71RBkmyVfJL._AC_UL320_.jpg,$42.99,3.4,7,"FREE delivery Thu, Dec 12 to Palestinian Territories on $49 of eligible items",0,0
1386,1,"12 Pcs Poinsettia Flowers Artificial Christmas Decorations,Artificial Red Poinsettia Flowers for Christmas Tree,Fake Glitter Poinsettia 5.5"" with Stems Clips for Outdoor Home Decor(Red Gold)",flowers,https://m.media-amazon.com/images/I/811YWElbIrL._AC_UL320_.jpg,$11.99,5.0,2,FREE delivery to Palestinian Territories on $49 of eligible items,0,0
1387,1,"JUNYANGRose Flowers Gifts for Women, Rose Bouquet in Glass Dome with LED Light, Birthday Gifts for Her, Preserved Rose Gifts for Valentines, Anniversaries, (Rose Red)",flowers,https://m.media-amazon.com/images/I/81QycForrIL._AC_UL320_.jpg,$9.99,4.6,17,"Delivery Tue, Dec 17 to Palestinian Territories",0,0
1388,1,"12 pcs Poinsettia Artificial Christmas Flowers Decorations for Christmas Tree, 5.5 Inch Glitter Red Gold Artificial Christmas Flowers for Xmas New Year Wedding Party Ornaments",flowers,https://m.media-amazon.com/images/I/916cHxkubjL._AC_UL320_.jpg,$8.99,,,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
1389,1,"Flowers Bouquet Building Set, 9 Kinds of Flowers Botanical Collection and Decorative Home for Mother's Day, Birthdays, Valentine's Day Gifts Ideal for 6+ Women Girls Adults, No Vase",flowers,https://m.media-amazon.com/images/I/81EX7h-3KUL._AC_UL320_.jpg,$22.39,5.0,7,"FREE delivery Thu, Dec 12 to Palestinian Territories on $49 of eligible items",0,0
1390,1,Flowers For Algernon  by Daniel Keyes,flowers,https://m.media-amazon.com/images/I/81HntONlwgL._AC_UL320_.jpg,$11.59,4.6,31730,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
1391,2,"SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Leave ad feedback  2 Dozen Red Thanksgiving Roses Bouquet, Best Next-Day Fresh Flower for Delivery Prime, Ideal for Thanksgiving Gift for Family, Friends, Gratitude, Thank You, Fall Flowers",flowers,https://m.media-amazon.com/images/I/61s+9FIpRkL._AC_UL320_.jpg,$57.36,3.8,45,,0,0
1392,2,"SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Leave ad feedback  Mandy's28pcs Multicolor Flowers Artificial Tulip Silk Fake Flowers 13.5"" for Christmas Centerpiece Mother's Day Easter Valentine’s Day Gifts in Bulk Home Kitchen Wedding Decorations",flowers,https://m.media-amazon.com/images/I/71wkTGNOn0L._AC_UL320_.jpg,$24.99,4.6,21453,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
